med_id;pro_id;tym_id;media_libelle;media_ressource
631;631;1;mrc10-robe-jaune-afrique-jaune;mrc10-robe-jaune-afrique-jaune.jpg
632;632;1;mrc7-robe-4-pans-rouge-col-mao;mrc7-robe-4-pans-rouge-col-mao.jpg
633;633;1;mrc16d-robe-tunique-liberty-taupe-jaune-et-vert;mrc16d-robe-tunique-liberty-taupe-jaune-et-vert.jpg
634;634;1;mrc16c-robe-tunique-liberty-violet-et-turquoise;mrc16c-robe-tunique-liberty-violet-et-turquoise.jpg
635;635;1;mrc16b-robe-tunique-liberty-bleulilas;mrc16b-robe-tunique-liberty-bleulilas.jpg
636;636;1;mrc16a-robe-tunique-liberty-rose;mrc16a-robe-tunique-liberty-rose.jpg
637;637;1;mrc15-robe-moulante-assortiment-de-couleurs;mrc15-robe-moulante-assortiment-de-couleurs.jpg
638;638;1;mrc14a-robe-tunique-noire-froncee;mrc14a-robe-tunique-noire-froncee.jpg
639;639;1;mrc12-robe-bustier-courte-a-pois;mrc12-robe-bustier-courte-a-pois.jpg
640;640;1;mrc2-robe-de-soiree-noire-avec-bordure-doree;mrc2-robe-de-soiree-noire-avec-bordure-doree.jpg
641;641;1;mr24-robe-cachemire;mr24-robe-cachemire.jpg
642;642;1;mr21c-robe-etoile-bleu-royal;mr21c-robe-etoile-bleu-royal.jpg
643;643;1;mrc6-robe-algues-avec-voile;mrc6-robe-algues-avec-voile.jpg
644;644;1;mrc1-robe-trapeze-jaune;mrc1-robe-trapeze-jaune.jpg
645;645;1;mrc6bis-robes-algues;mrc6bis-robes-algues.jpg
646;646;1;mr19b-robe-noire-et-blanche;mr19b-robe-noire-et-blanche.jpg
647;647;1;mrc5-robe-neige;mrc5-robe-neige.jpg
648;648;1;mr28-robe-corsaire-courte-lilas;mr28-robe-corsaire-courte-lilas.jpg
649;649;1;mr37b-robe-type-mondrian-noirblanc;mr37b-robe-type-mondrian-noirblanc.jpg
650;650;1;mrc9-robe-noire-a-paillettes-rouges;mrc9-robe-noire-a-paillettes-rouges.jpg
651;651;1;mr26-costume-de-lutin-bleu;mr26-costume-de-lutin-bleu.jpg
652;652;1;mr27-robe-poinconneur-des-lilas;mr27-robe-poinconneur-des-lilas.jpg
653;653;1;mr34-robe-4-pans-grise;mr34-robe-4-pans-grise.jpg
654;654;1;mrc13a-robe-tigre;mrc13a-robe-tigre.jpg
655;655;1;mrc3-robe-4-pans-rouge-sans-manche;mrc3-robe-4-pans-rouge-sans-manche.jpg
656;656;1;ph7-tunique-arlequin;ph7-tunique-arlequin.jpg
657;657;1;mrc4-robe-courte-charleston;mrc4-robe-courte-charleston.jpg
658;658;1;prt3b-tunique-lettre-avec-shorty;prt3b-tunique-lettre-avec-shorty.jpg
659;659;1;mrc8-robe-charleston-parme;mrc8-robe-charleston-parme.jpg
660;660;1;prt3a-tunique-avec-shorty-jaune;prt3a-tunique-avec-shorty-jaune.jpg
661;661;1;mr6b-robe-marin;mr6b-robe-marin.jpg
662;662;1;mr40e-robe-bustier-ecru;mr40e-robe-bustier-ecru.jpg
663;663;1;mr43d-robe-cercle-de-couleur-creme;mr43d-robe-cercle-de-couleur-creme.jpg
664;664;1;mr43c-robe-cercle-chocolat;mr43c-robe-cercle-chocolat.jpg
665;665;1;mr11-robe-ligne-noire-et-blanche;mr11-robe-ligne-noire-et-blanche.jpg
666;666;1;mr21bis-robe-etoile-argent-lycra-epais;mr21bis-robe-etoile-argent-lycra-epais.jpg
667;667;1;mrc19-robe-taille-basse-rouge-a-paillettes;mrc19-robe-taille-basse-rouge-a-paillettes.jpg
668;668;1;mr48-robe-liberty;mr48-robe-liberty.jpg
669;669;1;prt2-robe-tunique-blanche;prt2-robe-tunique-blanche.jpg
670;670;1;mr47b-robe-jp-gautier-bleu-marine-et-blanche;mr47b-robe-jp-gautier-bleu-marine-et-blanche.jpg
671;671;1;prt1-tunique-rouge-a-franges;prt1-tunique-rouge-a-franges.jpg
672;672;1;mr47a-robe-jp-gautier-noire-et-blanche;mr47a-robe-jp-gautier-noire-et-blanche.jpg
673;673;1;mht12-tunique-leopard;mht12-tunique-leopard.jpg
674;674;1;mr46-robe-body-fushia;mr46-robe-body-fushia.jpg
675;675;1;mr16b-robe-rouge-a-manches;mr16b-robe-rouge-a-manches.jpg
676;676;1;mr40c-robe-bustier-aqua-avec-shorty;mr40c-robe-bustier-aqua-avec-shorty.jpg
677;677;1;mrc17a-robe-lycra-fronce-fuschia;mrc17a-robe-lycra-fronce-fuschia.jpg
678;678;1;mht7-tunique-arc-en-ciel;mht7-tunique-arc-en-ciel.jpg
679;679;1;mrc18a-robe-2-pans-noire;mrc18a-robe-2-pans-noire.jpg
680;680;1;mrc18b-robe-2-pans-blanche;mrc18b-robe-2-pans-blanche.jpg
681;681;1;mht11-tunique-bronze-avec-justaucorps;mht11-tunique-bronze-avec-justaucorps.jpg
682;682;1;mr40a-robe-bustier-bleu-royal-avec-shorty;mr40a-robe-bustier-bleu-royal-avec-shorty.jpg
683;683;1;mr41-robe-dubuffet;mr41-robe-dubuffet.jpg
684;684;1;mrc13b-robe-leopard-marron;mrc13b-robe-leopard-marron.jpg
685;685;1;mr45-robe-volants-verticaux-multicolors-pastel;mr45-robe-volants-verticaux-multicolors-pastel.jpg
686;686;1;mrc14b-robe-tunique-noire;mrc14b-robe-tunique-noire.jpg
687;687;1;mht10-tunique-noire-a-larges-bretelles;mht10-tunique-noire-a-larges-bretelles.jpg
688;688;1;mht9-tunique-avec-shorty-noir;mht9-tunique-avec-shorty-noir.jpg
689;689;1;mht8-tuniques-assortiment-de-couleurs;mht8-tuniques-assortiment-de-couleurs.jpg
690;690;1;mr44-robe-courte-floquee;mr44-robe-courte-floquee.jpg
691;691;1;mrc17b-robe-fronce-lycra-bleu;mrc17b-robe-fronce-lycra-bleu.jpg
692;692;1;mrc8b-robe-charleston-noire;mrc8b-robe-charleston-noire.jpg
693;693;1;mr27b-robe-poinconneur-col-blanc;mr27b-robe-poinconneur-col-blanc.jpg
694;694;1;mht6-tunique-hippie;mht6-tunique-hippie.jpg
695;695;1;mr43-robe-cercle-assortiment-de-4-couleurs;mr43-robe-cercle-assortiment-de-4-couleurs.jpg
696;696;1;mrc20-robe-vichy;mrc20-robe-vichy.jpg
697;697;1;mht3-tunique-arlequinbouffon;mht3-tunique-arlequinbouffon.jpg
698;698;1;mr51-robe-satin-turquoise-et-blanche;mr51-robe-satin-turquoise-et-blanche.jpg
699;699;1;mht5-tunique-grecque-bleu;mht5-tunique-grecque-bleu.jpg
700;700;1;mrc13c-robe-leopard-grise;mrc13c-robe-leopard-grise.jpg
701;701;1;mht4-tunique-taupe-avec-shorty;mht4-tunique-taupe-avec-shorty.jpg
702;702;1;grc19-robe-disco-a-paillettes;grc19-robe-disco-a-paillettes.jpg
703;703;1;mht1-tunique-violette;mht1-tunique-violette.jpg
704;704;1;grc33-robe-cristal-blanc-2-pans;grc33-robe-cristal-blanc-2-pans.jpg
705;705;1;mr9-tunique-chinoise;mr9-tunique-chinoise.jpg
706;706;1;gr18a-robe-grande-taille-habille;gr18a-robe-grande-taille-habille.jpg
707;707;1;mrl3-tunique-geisha;mrl3-tunique-geisha.jpg
708;708;1;grc19a-robe-rouge;grc19a-robe-rouge.jpg
709;709;1;mht2-tunique-liberty;mht2-tunique-liberty.jpg
710;710;1;grc21-robe-noire-piaf;grc21-robe-noire-piaf.jpg
711;711;1;ght3b-tunique-vasarely-noir-et-blanc;ght3b-tunique-vasarely-noir-et-blanc.jpg
712;712;1;grc21bis-robe-noire-barbara;grc21bis-robe-noire-barbara.jpg
713;713;1;grc27b-robe-tunique-ecrue;grc27b-robe-tunique-ecrue.jpg
714;714;1;ght4a-kimono-rouge;ght4a-kimono-rouge.jpg
715;715;1;grc22-robe-moulin-rouge;grc22-robe-moulin-rouge.jpg
716;716;1;gc5e-tunique-tribale-noire;gc5e-tunique-tribale-noire.jpg
717;717;1;ght2b-tunique-noirefuschia;ght2b-tunique-noirefuschia.jpg
718;718;1;grc20-robe-noire-a-paillettes-rouges;grc20-robe-noire-a-paillettes-rouges.jpg
719;719;1;ght9-tuniques-parmedoree;ght9-tuniques-parmedoree.jpg
720;720;1;grc23-robe-cordon-assortiment-de-couleurs;grc23-robe-cordon-assortiment-de-couleurs.jpg
721;721;1;ght8-tunique-terre;ght8-tunique-terre.jpg
722;722;1;grc8b-robe-retro-dos-nu;grc8b-robe-retro-dos-nu.jpg
723;723;1;ght10-tunique-grecque-blanche;ght10-tunique-grecque-blanche.jpg
724;724;1;grc28-robe-grise-froissee-satin;grc28-robe-grise-froissee-satin.jpg
725;725;1;gr17f-robe-jersey-marron-liberty-bordeau;gr17f-robe-jersey-marron-liberty-bordeau.jpg
726;726;1;ght1-assortiment-tuniques-pastelles;ght1-assortiment-tuniques-pastelles.jpg
727;727;1;grc18-robe-noire-frangee;grc18-robe-noire-frangee.jpg
728;728;1;ght11a-tunique-grecque-rouge;ght11a-tunique-grecque-rouge.jpg
729;729;1;gr17e-robe-en-jersey-noir-fleurs-liberty-marrons;gr17e-robe-en-jersey-noir-fleurs-liberty-marrons.jpg
730;730;1;ght1c-tunique-bleu-royal-avec-shorty;ght1c-tunique-bleu-royal-avec-shorty.jpg
731;731;1;gr17c-robe-satin-rouge-et-pois-blancs;gr17c-robe-satin-rouge-et-pois-blancs.jpg
732;732;1;ght3-tunique-vasarely;ght3-tunique-vasarely.jpg
733;733;1;gr19b-robe-bustier-rouge;gr19b-robe-bustier-rouge.jpg
734;734;1;gr7-robe-harpe;gr7-robe-harpe.jpg
735;735;1;gr9a-robe-imprimee-bleuegris;gr9a-robe-imprimee-bleuegris.jpg
736;736;1;gr9b-robe-4-pans-ecrue;gr9b-robe-4-pans-ecrue.jpg
737;737;1;ght7-chemise-esclave;ght7-chemise-esclave.jpg
738;738;1;grc12b-robe-retro-cintre-assortiment-couleurs;grc12b-robe-retro-cintre-assortiment-couleurs.jpg
739;739;1;gr11-robe-noire-destructuree;gr11-robe-noire-destructuree.jpg
740;740;1;grc7d-robe-col-mao-grise;grc7d-robe-col-mao-grise.jpg
741;741;1;grc27a-robe-tunique-noire-a-volant;grc27a-robe-tunique-noire-a-volant.jpg
742;742;1;grc29a-robe-courte-charleston-fuschia;grc29a-robe-courte-charleston-fuschia.jpg
743;743;1;gr17d-robe-liberty-noire;gr17d-robe-liberty-noire.jpg
744;744;1;ght6-tunique-excalibure;ght6-tunique-excalibure.jpg
745;745;1;ght5-tunique-planete;ght5-tunique-planete.jpg
746;746;1;ght4b-kimono-blanc;ght4b-kimono-blanc.jpg
747;747;1;grc30-robe-courte-roseblanc;grc30-robe-courte-roseblanc.jpg
748;748;1;ght2a-tunique-fuschia;ght2a-tunique-fuschia.jpg
749;749;1;grc25-robe-blanche-bande-turquoise;grc25-robe-blanche-bande-turquoise.jpg
750;750;1;ght13-tunique-rouge-a-paillettes-liseret-noir;ght13-tunique-rouge-a-paillettes-liseret-noir.jpg
751;751;1;grc12a-robe-courte-retro-grise;grc12a-robe-courte-retro-grise.jpg
752;752;1;ght22-tunique-de-grand-mere;ght22-tunique-de-grand-mere.jpg
753;753;1;gr21-robe-dirty-dancing;gr21-robe-dirty-dancing.jpg
754;754;1;grc37-tunique-hologramme-rouge;grc37-tunique-hologramme-rouge.jpg
755;755;1;grc1-robe-courte-noire-et-blanche;grc1-robe-courte-noire-et-blanche.jpg
756;756;1;ght16-tunique-psychedelique;ght16-tunique-psychedelique.jpg
757;757;1;grc35n-tunique-noire;grc35n-tunique-noire.jpg
758;758;1;ght18-tunique-avec-shorty-chanel;ght18-tunique-avec-shorty-chanel.jpg
759;759;1;ght14-liquette-blanche;ght14-liquette-blanche.jpg
760;760;1;ght15-tunique-hermes;ght15-tunique-hermes.jpg
761;761;1;grc2-robe-courte-rouge-a-paillettes;grc2-robe-courte-rouge-a-paillettes.jpg
762;762;1;ght21-tunique-noire-et-blanche-graphique;ght21-tunique-noire-et-blanche-graphique.jpg
763;763;1;grc3e-robe-courte-2-pans-anis;grc3e-robe-courte-2-pans-anis.jpg
764;764;1;ght2d-tunique-blanche-liseret-noir;ght2d-tunique-blanche-liseret-noir.jpg
765;765;1;grc3a-robe-courte-verte;grc3a-robe-courte-verte.jpg
766;766;1;grc3b-robe-fines-bretelles-orange;grc3b-robe-fines-bretelles-orange.jpg
767;767;1;ght2c-tunique-noire-liseret-blanc;ght2c-tunique-noire-liseret-blanc.jpg
768;768;1;grc3c-robe-fines-bretelles-vert-amande;grc3c-robe-fines-bretelles-vert-amande.jpg
769;769;1;ght1b-tunique-grise-plus-shorty;ght1b-tunique-grise-plus-shorty.jpg
770;770;1;ght1a-tunique-rouge-hermes-avec-shorty;ght1a-tunique-rouge-hermes-avec-shorty.jpg
771;771;1;grc35-robe-tunique-journal;grc35-robe-tunique-journal.jpg
772;772;1;ght12-tunique-blanche-liseret-paillettes-noires;ght12-tunique-blanche-liseret-paillettes-noires.jpg
773;773;1;ght11b-tunique-grecque-blanche;ght11b-tunique-grecque-blanche.jpg
774;774;1;ptc12-jupe-de-tutu-court-bleu-decoupe;ptc12-jupe-de-tutu-court-bleu-decoupe.jpg
775;775;1;ptc11-jupe-de-tutu-court-fushia;ptc11-jupe-de-tutu-court-fushia.jpg
776;776;1;grc4a-robe-2-pans-rose-violette;grc4a-robe-2-pans-rose-violette.jpg
777;777;1;grc7a-robe-courte-parme;grc7a-robe-courte-parme.jpg
778;778;1;grc7b-robe-courte-ecrue;grc7b-robe-courte-ecrue.jpg
779;779;1;grc8-robe-courte-retro-de-couleurs;grc8-robe-courte-retro-de-couleurs.jpg
780;780;1;gr17a-robe-liberty-bleu-et-bordeaux;gr17a-robe-liberty-bleu-et-bordeaux.jpg
781;781;1;grc36-robe-glace-courte-cristal;grc36-robe-glace-courte-cristal.jpg
782;782;1;grc32-robe-shinx-de-thebes-bleu;grc32-robe-shinx-de-thebes-bleu.jpg
783;783;1;grc13-robe-dos-nu-noire;grc13-robe-dos-nu-noire.jpg
784;784;1;grc4b-robe-2-pans-orange;grc4b-robe-2-pans-orange.jpg
785;785;1;grc6bis-robe-courte-2-pans-noire-fendue;grc6bis-robe-courte-2-pans-noire-fendue.jpg
786;786;1;grc11-robe-courte-rouge-6-pans;grc11-robe-courte-rouge-6-pans.jpg
787;787;1;grc34-robe-feux-rouge;grc34-robe-feux-rouge.jpg
788;788;1;grc15-robe-abysse;grc15-robe-abysse.jpg
789;789;1;grc16-robe-corail;grc16-robe-corail.jpg
790;790;1;grc17-robe-rouge-brillante;grc17-robe-rouge-brillante.jpg
791;791;1;gr17i-robe-mousseline-blanche-fleurs-roses;gr17i-robe-mousseline-blanche-fleurs-roses.jpg
792;792;1;gr3-robes-assortiment-de-couleurs;gr3-robes-assortiment-de-couleurs.jpg
793;793;1;grc26-robe-courte-grise-a-volants;grc26-robe-courte-grise-a-volants.jpg
794;794;1;ptc10-jupe-de-tutu-turquoise;ptc10-jupe-de-tutu-turquoise.jpg
795;795;1;ptc9-jupe-de-tutu-court-jaune;ptc9-jupe-de-tutu-court-jaune.jpg
796;796;1;ptc8-jupe-de-tutu-arc-en-ciel;ptc8-jupe-de-tutu-arc-en-ciel.jpg
797;797;1;ptc7a-tutu-boule-rouge;ptc7a-tutu-boule-rouge.jpg
798;798;1;ptc7c-tutu-boule-multicouleurs;ptc7c-tutu-boule-multicouleurs.jpg
799;799;1;ptc7b-tutu-boule-blanc;ptc7b-tutu-boule-blanc.jpg
800;800;1;ptc6-tutu-court-arc-en-ciel;ptc6-tutu-court-arc-en-ciel.jpg
801;801;1;ptc5c-tutu-court-rose;ptc5c-tutu-court-rose.jpg
802;802;1;ptc5b-tutu-court-blanc;ptc5b-tutu-court-blanc.jpg
803;803;1;ptc5a-tutu-court-rouge;ptc5a-tutu-court-rouge.jpg
804;804;1;ptc2-jupe-de-tutu-court-vert;ptc2-jupe-de-tutu-court-vert.jpg
805;805;1;ptc3a-tutu-blanc-avec-lisere;ptc3a-tutu-blanc-avec-lisere.jpg
806;806;1;mtc9-tutu-court-bleu-ciel-4-et-7-tulles;mtc9-tutu-court-bleu-ciel-4-et-7-tulles.jpg
807;807;1;mtc2-tutu-12-plateau-bleu-avec-habillage;mtc2-tutu-12-plateau-bleu-avec-habillage.jpg
808;808;1;mtc3-tutu-court-flowers;mtc3-tutu-court-flowers.jpg
809;809;1;mtc1-tutu-12-plateau-blanc-4-et-7-tulles;mtc1-tutu-12-plateau-blanc-4-et-7-tulles.jpg
810;810;1;mtl4-jupe-de-tutu-long-blanc;mtl4-jupe-de-tutu-long-blanc.jpg
811;811;1;mtl6-jupe-de-tutu-long-gris-et-noir;mtl6-jupe-de-tutu-long-gris-et-noir.jpg
812;812;1;mtc4b-tutu-court-rouge-tulle-raide;mtc4b-tutu-court-rouge-tulle-raide.jpg
813;813;1;mtc4a-tutu-court-rouge-tulle-souple;mtc4a-tutu-court-rouge-tulle-souple.jpg
814;814;1;mtc5-tutu-court-noir;mtc5-tutu-court-noir.jpg
815;815;1;mtc1b-tutu-court-habille-rose;mtc1b-tutu-court-habille-rose.jpg
816;816;1;mtl1-jupe-de-tutu-long-fuschia;mtl1-jupe-de-tutu-long-fuschia.jpg
817;817;1;mtl2-jupe-de-tutu-long-violetparme;mtl2-jupe-de-tutu-long-violetparme.jpg
818;818;1;mtc14-tutu-12-plateau-bleu-royal;mtc14-tutu-12-plateau-bleu-royal.jpg
819;819;1;mtl8-jupe-de-tutu-degas-2-tulles;mtl8-jupe-de-tutu-degas-2-tulles.jpg
820;820;1;mtc19b-ensemble-tutu-blanc-avec-top;mtc19b-ensemble-tutu-blanc-avec-top.jpg
821;821;1;mtc19a-ensemble-tutu-court-noir-avec-top;mtc19a-ensemble-tutu-court-noir-avec-top.jpg
822;822;1;mtc6-jupe-de-tutu-or-avec-justaucorps;mtc6-jupe-de-tutu-or-avec-justaucorps.jpg
823;823;1;mtc15-jupe-de-tutu-rouge-et-blanc-avec-justaucorps;mtc15-jupe-de-tutu-rouge-et-blanc-avec-justaucorps.jpg
824;824;1;mtl9-jupe-de-tutu-long-bleu-royal;mtl9-jupe-de-tutu-long-bleu-royal.jpg
825;825;1;mtl5-jupe-de-tutu-long-noir;mtl5-jupe-de-tutu-long-noir.jpg
826;826;1;mtc13-tutu-court-boule-multi-couleurs;mtc13-tutu-court-boule-multi-couleurs.jpg
827;827;1;mtc8-tutu-court-rose-4-et-7-tulles;mtc8-tutu-court-rose-4-et-7-tulles.jpg
828;828;1;mtc12-tutu-court-fushia-4-tulles;mtc12-tutu-court-fushia-4-tulles.jpg
829;829;1;mtc11-tutu-court-vert-fluo-4-et-7-tulles;mtc11-tutu-court-vert-fluo-4-et-7-tulles.jpg
830;830;1;mtc10-tutu-court-vert-pomme-4-et-7-tulles;mtc10-tutu-court-vert-pomme-4-et-7-tulles.jpg
831;831;1;mtc7-tutu-court-lilas-4-et-7-tulles;mtc7-tutu-court-lilas-4-et-7-tulles.jpg
832;832;1;mtl10-jupe-de-tutu-bordeaux;mtl10-jupe-de-tutu-bordeaux.jpg
833;833;1;gr17g-robe-jersey-creme-liberty-marron;gr17g-robe-jersey-creme-liberty-marron.jpg
834;834;1;mtc19c-ensemble-tutu-court-rouge-avec-top;mtc19c-ensemble-tutu-court-rouge-avec-top.jpg
835;835;1;grc9-robe-courte-champetre;grc9-robe-courte-champetre.jpg
836;836;1;mtc16-ensemble-tutu-vert-emeraude;mtc16-ensemble-tutu-vert-emeraude.jpg
837;837;1;ght20-robe-madurai;ght20-robe-madurai.jpg
838;838;1;gtc7a-tutu-court-rouge-tulle-plus-souple;gtc7a-tutu-court-rouge-tulle-plus-souple.jpg
839;839;1;grc29b-robe-courte-charleston-turquoise;grc29b-robe-courte-charleston-turquoise.jpg
840;840;1;gtl5-tutu-long-bleu-ciel-type-balanchine;gtl5-tutu-long-bleu-ciel-type-balanchine.jpg
841;841;1;grc3d-robe-2-pans-a-volant-orange;grc3d-robe-2-pans-a-volant-orange.jpg
842;842;1;gtl4-jupe-de-tutu-long-blanc-avec-ceinture-noire;gtl4-jupe-de-tutu-long-blanc-avec-ceinture-noire.jpg
843;843;1;grc6-robe-2-pans-noire-liseret-vert;grc6-robe-2-pans-noire-liseret-vert.jpg
844;844;1;gtl3-jupe-de-tutu-long-blanc;gtl3-jupe-de-tutu-long-blanc.jpg
845;845;1;gr25a-robe-noire-et-blanche;gr25a-robe-noire-et-blanche.jpg
846;846;1;gr25b-robe-blanche-et-noire;gr25b-robe-blanche-et-noire.jpg
847;847;1;gtc10-tutu-12-plateau-blanc;gtc10-tutu-12-plateau-blanc.jpg
848;848;1;grc7g-robe-col-mao-courte-bordeaux;grc7g-robe-col-mao-courte-bordeaux.jpg
849;849;1;gtc9-tutu-12-plateau-habille-bleu;gtc9-tutu-12-plateau-habille-bleu.jpg
850;850;1;grc7h-robe-courte-col-mao-rose;grc7h-robe-courte-col-mao-rose.jpg
851;851;1;gtc1-tutu-plateau-blanc;gtc1-tutu-plateau-blanc.jpg
852;852;1;gr18p-robe-de-soiree-noire;gr18p-robe-de-soiree-noire.jpg
853;853;1;gtc7c-tutu-court-habille-rougedore;gtc7c-tutu-court-habille-rougedore.jpg
854;854;1;gr18q-robe-de-soiree-bleu-marine-en-maille-a-paillettes;gr18q-robe-de-soiree-bleu-marine-en-maille-a-paillettes.jpg
855;855;1;gtl8-jupe-de-tutu-long-noir;gtl8-jupe-de-tutu-long-noir.jpg
856;856;1;gr18r-robe-de-soiree-bleu-gris-a-dentelles-noires;gr18r-robe-de-soiree-bleu-gris-a-dentelles-noires.jpg
857;857;1;gtc6-jupe-de-tutu-court-3-couleurs;gtc6-jupe-de-tutu-court-3-couleurs.jpg
858;858;1;gr18s-robe-de-soiree-noire-en-lycra-et-nid-d-abeilles;gr18s-robe-de-soiree-noire-en-lycra-et-nid-d-abeilles.jpg
859;859;1;gtl1-tutu-willis-blanc;gtl1-tutu-willis-blanc.jpg
860;860;1;grc11b-robe-6-pans-courte-chaire;grc11b-robe-6-pans-courte-chaire.jpg
861;861;1;gr22-robe-rigide-noire-et-blanche;gr22-robe-rigide-noire-et-blanche.jpg
862;862;1;gr20a-robe-paillette-jaune;gr20a-robe-paillette-jaune.jpg
863;863;1;grc38-robe-en-pvc-rose;grc38-robe-en-pvc-rose.jpg
864;864;1;gtc5-jupe-de-tutu-assortiment-de-couleurs-couleurs;gtc5-jupe-de-tutu-assortiment-de-couleurs-couleurs.jpg
865;865;1;gtc4-tutu-plateau-avec-habillage;gtc4-tutu-plateau-avec-habillage.jpg
866;866;1;gtc3-jupe-de-tutu-elipse;gtc3-jupe-de-tutu-elipse.jpg
867;867;1;gtc2-jupe-de-tutu-jaune-tournesol;gtc2-jupe-de-tutu-jaune-tournesol.jpg
868;868;1;gtc8-tutu-12-plateau-noir;gtc8-tutu-12-plateau-noir.jpg
869;869;1;gtc14-jupe-de-tutu-gris-noir;gtc14-jupe-de-tutu-gris-noir.jpg
870;870;1;gtc4b-tutu-plateau-habille-rouge-sombre;gtc4b-tutu-plateau-habille-rouge-sombre.jpg
871;871;1;gtl9-jupe-de-tutu-long-bleu-royal;gtl9-jupe-de-tutu-long-bleu-royal.jpg
872;872;1;gtl11-ensemble-jupe-de-tutu-long-avec-justaucorps-degas-couleur-or;gtl11-ensemble-jupe-de-tutu-long-avec-justaucorps-degas-couleur-or.jpg
873;873;1;gtc10b-tutu-demi-plateau-habille-rose;gtc10b-tutu-demi-plateau-habille-rose.jpg
874;874;1;gtl6-jupe-tutu-long-avec-jupe-assiette-rouge;gtl6-jupe-tutu-long-avec-jupe-assiette-rouge.jpg
875;875;1;gtc15-tutu-noir-avec-habillage;gtc15-tutu-noir-avec-habillage.jpg
876;876;1;gtl7-jupe-de-tutu-long-arc-en-ciel;gtl7-jupe-de-tutu-long-arc-en-ciel.jpg
877;877;1;gtc13-jupe-de-tutu-bleu-ciel;gtc13-jupe-de-tutu-bleu-ciel.jpg
878;878;1;gtc7b-tutu-court-rouge-tulle-raide;gtc7b-tutu-court-rouge-tulle-raide.jpg
879;879;1;gtl10-ensemble-petite-danseuse-de-degas;gtl10-ensemble-petite-danseuse-de-degas.jpg
880;880;1;grc39a-robe-cercle-noire;grc39a-robe-cercle-noire.jpg
881;881;1;grc39b-robe-cercle-blanche;grc39b-robe-cercle-blanche.jpg
882;882;1;gr24-robe-maille-rose-poudre;gr24-robe-maille-rose-poudre.jpg
883;883;1;grc13b-robe-dos-nu-bleu-royal;grc13b-robe-dos-nu-bleu-royal.jpg
884;884;1;gr27-robe-cotton-club;gr27-robe-cotton-club.jpg
885;885;1;gr26-robe-asymetrique-rouge-avec-shorty;gr26-robe-asymetrique-rouge-avec-shorty.jpg
886;886;1;gr28-robe-camaieu-de-bleus;gr28-robe-camaieu-de-bleus.jpg
887;887;1;gr5h-robe-4-pans-couleur-brique;gr5h-robe-4-pans-couleur-brique.jpg
888;888;1;grc10-robe-courte-2-pans-bleu-royal;grc10-robe-courte-2-pans-bleu-royal.jpg
889;889;1;grc7m-robe-col-mao-mondrian-grise-et-taupe;grc7m-robe-col-mao-mondrian-grise-et-taupe.jpg
890;890;1;gr17j-robe-de-ville-liberty-camel;gr17j-robe-de-ville-liberty-camel.jpg
891;891;1;gr18t-robe-de-soiree-4-volants-superposes;gr18t-robe-de-soiree-4-volants-superposes.jpg
892;892;1;gr17h-robe-maille-bleu-fleurs-roses;gr17h-robe-maille-bleu-fleurs-roses.jpg
893;893;1;grc7e-robe-col-mao-rouge;grc7e-robe-col-mao-rouge.jpg
894;894;1;grc7f-robe-courte-col-mao-taupe-creme;grc7f-robe-courte-col-mao-taupe-creme.jpg
895;895;1;grc29c-robe-courte-charleston-doree;grc29c-robe-courte-charleston-doree.jpg
896;896;1;grc29d-robe-courte-charleston-argent;grc29d-robe-courte-charleston-argent.jpg
897;897;1;gr18c-robe-noire;gr18c-robe-noire.jpg
898;898;1;gr5a-robe-turquoise-4-pans-en-peach;gr5a-robe-turquoise-4-pans-en-peach.jpg
899;899;1;gr5b-robe-verte-4-pans-en-peach;gr5b-robe-verte-4-pans-en-peach.jpg
900;900;1;gr5c-robe-fushia-4-pans-en-peach;gr5c-robe-fushia-4-pans-en-peach.jpg
901;901;1;gr5d-robe-parme-4-pans-en-peach;gr5d-robe-parme-4-pans-en-peach.jpg
902;902;1;gr5e-robe-orange-4-pans-en-peach;gr5e-robe-orange-4-pans-en-peach.jpg
903;903;1;gr5f-robe-rouge-4-pans-en-peach;gr5f-robe-rouge-4-pans-en-peach.jpg
904;904;1;gr18l-robe-de-soiree-noire;gr18l-robe-de-soiree-noire.jpg
905;905;1;gr16-robe-engrenage-en-cristal;gr16-robe-engrenage-en-cristal.jpg
906;906;1;grc7c-robe-courte-col-mao-noire;grc7c-robe-courte-col-mao-noire.jpg
907;907;1;gr19a-robe-blanche-a-dentelle-noire;gr19a-robe-blanche-a-dentelle-noire.jpg
908;908;1;grc31-robe-noir-et-blanc-devant-et-derriere;grc31-robe-noir-et-blanc-devant-et-derriere.jpg
909;909;1;gr17b-robe-imprime-pois-blancbleu-et-rouge;gr17b-robe-imprime-pois-blancbleu-et-rouge.jpg
910;910;1;gr18b-robe-noire;gr18b-robe-noire.jpg
911;911;1;gr18d-robe-georgette-plisse-avec-fleurs;gr18d-robe-georgette-plisse-avec-fleurs.jpg
912;912;1;gr18f-robe-noire-lycra-mousseline;gr18f-robe-noire-lycra-mousseline.jpg
913;913;1;gr18g-robe-noire-fines-paillettes;gr18g-robe-noire-fines-paillettes.jpg
914;914;1;gr18h-robe-rouge-mousseline;gr18h-robe-rouge-mousseline.jpg
915;915;1;gr18i-robe-noire-plissee-en-mousseline;gr18i-robe-noire-plissee-en-mousseline.jpg
