86;780;3
86;822;3
86;672;3
86;854;3
86;1036;3
86;1038;3
86;863;3
86;884;3
86;890;3
86;168;2
86;732;2
86;456;2
86;735;2
86;736;2
86;722;2
86;835;2
86;783;2
86;793;2
86;988;2
86;996;2
86;1003;2
86;1026;2
86;975;2
86;1096;2
86;1083;2
86;831;2
86;806;2
86;829;2
86;86;2
86;1131;2
86;895;2
86;1135;2
86;306;2
86;792;2
86;959;2
86;964;2
86;171;2
86;830;2
86;88;2
86;423;2
86;167;2
86;49;2
86;224;2
86;349;2
86;350;2
86;352;2
86;903;2
86;704;2
86;1048;2
86;1001;2
86;877;2
86;1082;2
86;425;2
86;414;2
86;729;2
86;787;2
86;836;2
86;246;2
86;1132;2
86;821;2
86;758;2
86;1039;2
86;1041;2
86;1052;2
86;1057;2
86;982;2
86;754;2
86;133;2
86;119;2
86;762;2
86;888;2
86;1099;2
86;1101;2
86;922;1
86;1079;1
86;101;1
86;198;1
86;303;1
86;180;1
86;739;1
86;768;1
86;724;1
86;983;1
86;994;1
86;998;1
86;1005;1
86;300;1
86;301;1
86;984;1
86;1112;1
86;123;1
86;1006;1
86;424;1
86;299;1
86;184;1
86;1088;1
86;34;1
86;32;1
86;64;1
86;406;1
86;254;1
86;640;1
86;655;1
86;117;1
86;222;1
86;769;1
86;898;1
86;900;1
86;901;1
86;902;1
86;841;1
86;763;1
86;1107;1
86;1081;1
86;428;1
86;457;1
86;909;1
86;731;1
86;833;1
86;892;1
86;911;1
86;1142;1
86;912;1
86;860;1
86;1111;1
86;515;1
86;823;1
86;1053;1
86;130;1
86;834;1
86;131;1
86;362;1
86;363;1
86;333;1
86;331;1
86;1037;1
86;1043;1
86;1054;1
86;1102;1
86;850;1
86;546;1
86;872;1
86;885;1
86;889;1
86;113;1
92;882;22
92;845;14
92;846;14
92;1113;13
92;547;10
92;189;9
92;296;9
92;312;9
92;897;9
92;1121;9
92;1027;8
92;1087;8
92;338;8
92;339;8
92;935;7
92;1100;7
92;106;6
92;490;6
92;458;6
92;967;6
92;1083;6
92;999;6
92;770;6
92;533;6
92;416;6
92;552;6
92;77;6
92;456;5
92;734;5
92;789;5
92;993;5
92;726;5
92;2;5
92;911;5
92;756;5
92;705;4
92;969;4
92;740;4
92;788;4
92;718;4
92;1;4
92;1007;4
92;305;4
92;455;4
92;974;4
92;316;4
92;129;4
92;910;4
92;1130;4
92;4;4
92;1458;4
92;858;4
92;1040;4
92;848;4
92;871;4
92;427;3
92;717;3
92;906;3
92;751;3
92;783;3
92;968;3
92;715;3
92;1008;3
92;115;3
92;1089;3
92;86;3
92;85;3
92;1120;3
92;894;3
92;1150;3
92;171;3
92;905;3
92;1147;3
92;1166;3
92;322;3
92;446;3
92;428;3
92;730;3
92;711;3
92;414;3
92;909;3
92;1142;3
92;860;3
92;771;3
92;753;3
92;852;3
92;551;3
92;1066;3
92;721;2
92;933;2
92;178;2
92;181;2
92;313;2
92;311;2
92;732;2
92;719;2
92;444;2
92;539;2
92;980;2
92;785;2
92;778;2
92;722;2
92;720;2
92;996;2
92;1026;2
92;963;2
92;977;2
92;1090;2
92;1124;2
92;1131;2
92;1045;2
92;1159;2
92;459;2
92;184;2
92;537;2
92;92;2
92;317;2
92;349;2
92;486;2
92;410;2
92;903;2
92;704;2
92;1084;2
92;286;2
92;915;2
92;787;2
92;515;2
92;1164;2
92;1034;2
92;272;2
92;678;2
92;758;2
92;854;2
92;670;2
92;737;2
92;754;2
92;133;2
92;1071;2
92;451;2
92;580;1
92;114;1
92;489;1
92;409;1
92;978;1
92;735;1
92;755;1
92;779;1
92;657;1
92;710;1
92;793;1
92;960;1
92;988;1
92;990;1
92;994;1
92;995;1
92;1003;1
92;972;1
92;844;1
92;829;1
92;125;1
92;895;1
92;1112;1
92;1162;1
92;529;1
92;749;1
92;1029;1
92;842;1
92;424;1
92;786;1
92;536;1
92;830;1
92;1088;1
92;423;1
92;167;1
92;556;1
92;49;1
92;627;1
92;224;1
92;182;1
92;350;1
92;357;1
92;358;1
92;769;1
92;767;1
92;1048;1
92;1117;1
92;1001;1
92;877;1
92;190;1
92;309;1
92;176;1
92;293;1
92;457;1
92;780;1
92;892;1
92;912;1
92;1119;1
92;1111;1
92;694;1
92;246;1
92;415;1
92;1033;1
92;843;1
92;856;1
92;757;1
92;1038;1
92;1041;1
92;1057;1
92;982;1
92;666;1
92;1062;1
92;696;1
92;545;1
92;119;1
92;1070;1
92;888;1
92;889;1
92;642;1
92;890;1
98;706;10
98;547;10
98;349;8
98;528;7
98;414;6
98;882;6
98;322;5
98;312;5
98;1121;5
98;1458;5
98;854;5
98;189;4
98;456;4
98;740;4
98;1083;4
98;897;4
98;4;4
98;339;4
98;296;3
98;718;3
98;726;3
98;85;3
98;533;3
98;730;3
98;552;3
98;890;3
98;721;2
98;935;2
98;198;2
98;311;2
98;1027;2
98;967;2
98;530;2
98;1088;2
98;556;2
98;346;2
98;286;2
98;711;2
98;725;2
98;910;2
98;911;2
98;913;2
98;1040;2
98;106;1
98;169;1
98;490;1
98;489;1
98;409;1
98;980;1
98;958;1
98;734;1
98;906;1
98;751;1
98;783;1
98;788;1
98;715;1
98;720;1
98;993;1
98;1007;1
98;977;1
98;455;1
98;1089;1
98;742;1
98;1105;1
98;999;1
98;459;1
98;749;1
98;842;1
98;223;1
98;84;1
98;167;1
98;129;1
98;314;1
98;354;1
98;357;1
98;554;1
98;704;1
98;1107;1
98;304;1
98;548;1
98;446;1
98;780;1
98;515;1
98;1164;1
98;1034;1
98;773;1
98;678;1
98;325;1
98;852;1
98;856;1
98;858;1
98;757;1
98;1043;1
98;359;1
98;696;1
98;886;1
98;1066;1
106;706;4
106;742;3
106;311;2
106;751;2
106;1088;2
106;322;2
106;1121;2
106;757;2
106;1060;2
106;198;1
106;456;1
106;785;1
106;788;1
106;718;1
106;715;1
106;990;1
106;1027;1
106;963;1
106;977;1
106;1083;1
106;1089;1
106;895;1
106;223;1
106;537;1
106;314;1
106;1048;1
106;446;1
106;414;1
106;833;1
106;913;1
106;214;1
106;1043;1
106;696;1
82;511;36
82;636;25
82;162;25
82;639;23
82;75;22
82;1093;20
82;1126;18
82;285;17
82;544;16
82;635;15
82;634;15
82;633;15
82;866;15
82;422;15
82;524;13
82;223;13
82;1098;13
82;396;12
82;548;12
82;413;11
82;452;10
82;691;10
82;1092;10
82;1091;10
82;214;10
82;960;9
82;238;8
82;236;8
82;190;8
82;717;7
82;409;7
82;727;7
82;237;7
82;360;7
82;340;6
82;528;6
82;488;6
82;530;6
82;523;6
82;555;6
82;221;6
82;419;6
82;211;6
82;411;6
82;874;5
82;217;5
82;540;5
82;554;5
82;908;5
82;174;5
82;753;5
82;844;4
82;1120;4
82;1131;4
82;449;4
82;714;4
82;746;4
82;531;4
82;556;4
82;192;4
82;450;4
82;712;3
82;1007;3
82;1145;3
82;461;3
82;171;3
82;187;3
82;310;3
82;205;3
82;189;2
82;181;2
82;308;2
82;448;2
82;734;2
82;751;2
82;793;2
82;977;2
82;786;2
82;197;2
82;195;2
82;218;2
82;227;2
82;226;2
82;225;2
82;228;2
82;222;2
82;365;2
82;764;2
82;905;2
82;1173;2
82;863;2
82;166;1
82;198;1
82;169;1
82;735;1
82;180;1
82;766;1
82;983;1
82;995;1
82;998;1
82;697;1
82;123;1
82;1006;1
82;128;1
82;80;1
82;857;1
82;109;1
82;767;1
82;420;1
82;1152;1
82;708;1
82;200;1
82;869;1
82;1116;1
82;873;1
82;1133;1
82;1044;1
82;1104;1
82;1046;1
82;1032;1
82;1050;1
82;870;1
82;209;1
82;207;1
82;871;1
82;219;1
88;75;18
88;544;16
88;1098;15
88;287;14
88;223;13
88;488;12
88;525;12
88;548;11
88;727;8
88;288;7
88;289;7
88;181;6
88;751;6
88;530;6
88;169;5
88;528;5
88;214;5
88;752;5
88;657;4
88;866;4
88;171;4
88;220;4
88;555;4
88;527;3
88;981;3
88;192;3
88;244;2
88;193;2
88;712;2
88;217;2
88;971;2
88;224;2
88;310;2
88;446;2
88;419;2
88;360;2
88;203;2
88;550;2
88;166;1
88;954;1
88;178;1
88;168;1
88;724;1
88;960;1
88;396;1
88;1006;1
88;540;1
88;117;1
88;553;1
88;554;1
88;908;1
88;291;1
88;743;1
88;706;1
88;1126;1
88;1444;1
88;1044;1
88;1104;1
88;1046;1
88;1032;1
88;1050;1
88;982;1
88;884;1
79;430;54
79;709;25
79;504;25
79;276;25
79;258;25
79;270;25
79;1090;24
79;654;20
79;399;19
79;989;13
79;702;12
79;525;12
79;488;10
79;528;8
79;523;8
79;238;8
79;101;7
79;873;7
79;223;6
79;236;6
79;203;6
79;340;5
79;743;5
79;820;5
79;205;5
79;178;4
79;237;4
79;834;4
79;211;4
79;657;3
79;874;3
79;1114;3
79;556;3
79;192;3
79;1098;3
79;821;3
79;42;2
79;198;2
79;717;2
79;844;2
79;697;2
79;530;2
79;310;2
79;419;2
79;712;1
79;960;1
79;1083;1
79;294;1
79;713;1
79;291;1
79;517;1
79;875;1
79;1059;1
79;1126;1
79;1173;1
79;326;1
79;558;1
79;327;1
79;328;1
79;329;1
79;330;1
79;342;1
79;332;1
79;323;1
79;518;1
27;809;16
27;814;8
27;827;7
28;807;5
39;809;17
39;807;17
39;814;9
39;485;8
39;827;5
39;484;5
39;264;1
39;798;1
39;826;1
93;544;16
93;527;11
93;738;3
93;217;3
93;101;2
93;223;2
93;743;2
93;106;1
93;427;1
93;751;1
93;1090;1
93;461;1
93;1110;1
93;1103;1
93;1044;1
93;1104;1
93;1046;1
93;1032;1
93;1050;1
93;334;1
93;337;1
2;606;5
2;56;1
108;261;40
108;260;40
108;1458;11
108;935;9
108;4;9
108;988;8
108;993;8
108;320;8
108;754;8
108;974;5
108;640;5
108;787;5
108;1356;5
108;762;5
108;97;4
108;779;4
108;715;4
108;726;4
108;822;4
108;1132;4
108;130;4
108;696;4
108;981;3
108;906;3
108;740;3
108;770;3
108;533;3
108;552;3
108;942;3
108;1063;3
108;126;2
108;738;2
108;778;2
108;835;2
108;710;2
108;1;2
108;1007;2
108;1027;2
108;125;2
108;959;2
108;49;2
108;357;2
108;728;2
108;1156;2
108;1154;2
108;548;2
108;1137;2
108;771;2
108;758;2
108;551;2
108;848;2
108;133;2
108;721;1
108;983;1
108;995;1
108;961;1
108;742;1
108;895;1
108;123;1
108;919;1
108;309;1
108;206;1
108;1036;1
108;1043;1
108;1054;1
108;939;1
108;262;1
108;72;1
108;549;1
108;889;1
108;113;1
108;482;1
108;550;1
110;522;24
109;513;24
109;824;20
111;456;2
111;895;2
111;1083;1
111;742;1
111;1121;1
1;230;4
1;142;1
1;26;1
84;101;5
84;42;4
84;3;4
84;1071;4
84;667;2
95;414;5
95;721;1
95;537;1
95;903;1
80;868;14
80;485;11
80;264;10
80;851;9
80;838;8
80;1051;8
80;483;8
80;847;7
80;878;3
80;1058;2
80;827;1
83;851;11
83;868;10
83;485;10
83;847;9
83;1051;8
83;264;7
83;483;6
83;878;4
83;838;3
83;1058;3
83;827;2
89;851;10
89;485;6
89;847;4
89;868;3
89;1051;3
89;483;2
89;827;1
89;878;1
94;851;4
94;847;4
94;485;4
94;488;2
94;868;1
104;1290;25
104;1163;18
104;1277;13
104;1282;11
104;1275;10
104;1311;10
104;1337;5
112;316;1
112;1060;1
3;612;1
